id,name,street_address,city,state,zip_code,country,phone,description,product_types,hazmat_handling,transfer_modes,railroads,track_capacity,security_features,equipment,cities_served,storage_options,heating_capabilities,kosher_certification,onsite_railcar_storage,onsite_scale,weight_restricted_263k,weight_restricted_286k,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,about,url,scraped_at
1331,Tran-Z,45000 State Route 6,Wyalusing,PA,18853,US,+17132807987,"Tran-Z is a transloading company in Wyalusing, PA, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck; Truck to Rail,"NS - Mon, Tue, Wed, Thu, Fri, Sat, Sun",33 railcar spot(s),Lighting; Paved Roads,Conveyor - Sand; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Scale - Certified Truck,"Ajax, ON; Albany, NY; Alexandria, VA; Allentown, PA; Amherst, NY; Arlington, VAAtlantic City, NJBabylon, NYBaltimore, MDBinghamton, NYBrampton, ONBridgeport, CTBronx, NYBrookhaven, NYBrooklyn, NYBuffalo, NYBurlington, VTBurlington, ONCambridge, ONColumbia, MDDanbury, CTDover, DEEdison, NJElizabeth, NJErie, PAFrederick, MDFredericksburg, VAGuelph, ONHagerstown, MDHamilton, ONHarrisburg, PAHartford, CTHempstead, NYHuntington, NYIslip, NYJersey City, NJKitchener, ONLakewood, NJLancaster, PALeominster, MAManhattan, NYMarkham, ONMilton, ONMississauga, ONNew Haven, CTNew York, NYNewark, NJNiagara Falls, ONNorth Hempstead, NYNorwich, CTOakville, ONOshawa, ONOyster Bay, NYPaterson, NJPhiladelphia, PAPittsburgh, PAPottstown, PAPoughkeepsie, NYProvidence, RIQueens, NYRamapo, NYReading, PARichmond Hill, ONRochester, NYSalisbury, MDScranton, PASmithtown, NYSpringfield, MASt. Catharines, ONStamford, CTStaten Island, NYSyracuse, NYToronto, ONTrenton, NJUtica, NYVaughan, ONWashington, DCWaterbury, CTWhitby, ONWoodbridge, NJWorcester, MAYonkers, NYYork, PAYoungstown, OH",--,No,No,No,Yes,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"2 unloading tracks (# 1, 2) with ability to transload bulk Frac Sand. Approxmiately 33 spots plus 150 storage spots.",https://www.commtrex.com/transloading/location/1331.html,2026-02-10T01:38:08.033810
1332,"Owego, NY",200 West Avenue,Owego,NY,13827,US,+17132807987,"Owego, NY is a transloading company in Owego, NY, United States. This is a Commtrex Verified location.",Dry Bulk,No,Rail to Truck; Truck to Rail,"NS - Mon, Tue, Wed, Thu, Fri, Sat, Sun",50 railcar spot(s),Fencing; Lighting; Paved Roads; Security Gate Entrance; Surveillance Cameras,Conveyor - Bulk; Conveyor - Sand; Crane - Overhead >= 35 Tons; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail,"Ajax, ON; Albany, NY; Alexandria, VA; Allentown, PA; Amherst, NY; Arlington, VAAtlantic City, NJBabylon, NYBaltimore, MDBarrie, ONBinghamton, NYBrampton, ONBridgeport, CTBronx, NYBrookhaven, NYBrooklyn, NYBuffalo, NYBurlington, VTBurlington, ONCambridge, ONColumbia, MDDanbury, CTDover, DEEdison, NJElizabeth, NJErie, PAFrederick, MDGatineau, QCGuelph, ONHagerstown, MDHamilton, ONHarrisburg, PAHartford, CTHempstead, NYHuntington, NYIslip, NYJersey City, NJKitchener, ONLakewood, NJLancaster, PALeominster, MAManhattan, NYMarkham, ONMilton, ONMississauga, ONNashua, NHNew Haven, CTNew York, NYNewark, NJNiagara Falls, ONNorth Hempstead, NYNorwich, CTOakville, ONOshawa, ONOttawa, ONOyster Bay, NYPaterson, NJPhiladelphia, PAPittsburgh, PAPottstown, PAPoughkeepsie, NYQueens, NYRamapo, NYReading, PARichmond Hill, ONRochester, NYScranton, PASmithtown, NYSpringfield, MASt. Catharines, ONStamford, CTStaten Island, NYSyracuse, NYToronto, ONTrenton, NJUtica, NYVaughan, ONWashington, DCWaterbury, CTWaterloo, ONWhitby, ONWoodbridge, NJWorcester, MAYonkers, NYYork, PAYoungstown, OH","Bulk Storage, Indoor, Outdoor, Temperature Controlled",No,No,No,No,No,Yes,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,3 unloading tracks on 27 acres. 3 buildings including rail into one building. Handles Steel Products,https://www.commtrex.com/transloading/location/1332.html,2026-02-10T01:38:10.923793
1299,South Union DC,4107 Hardison Road,Woodburn,KY,42170,US,+17132807987,"South Union DC is a transloading company in Woodburn, KY, United States. This is a Commtrex Verified location.",Oversized,No,Rail to Truck; Truck to Rail,"CSX - Mon, Tue, Wed, Thu, Fri",30 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads,Crane - Overhead >= 35 Tons; Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Forklift - Heavy; Forklift - Lumber; Scale - Certified Truck,"Asheville, NC; Atlanta, GA; Birmingham, AL; Bloomington, IN; Carmel, IN; Champaign, ILChattanooga, TNCincinnati, OHClarksville, TNDayton, OHEvansville, INGainesville, GAHuntsville, ALIndianapolis, INJohnson City, TNKingsport, TNKnoxville, TNLafayette, INLexington, KYLouisville, KYMemphis, TNMurfreesboro, TNNashville, TNSandy Springs, GASt. Louis, MO","Indoor, Outdoor, Temperature Controlled",No,No,No,Yes,No,Yes,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,Closed,Closed,"Currently handles steel coils, aluminum coils, UBC scrap, box car, lumber, storage.",https://www.commtrex.com/transloading/location/1299.html,2026-02-10T01:38:13.832067
1287,CT Terminals - Prince Rupert,1407 Ridley Island Access Road,Prince Rupert,BC,V8J 3P2,CA,+16177552345,"CT Terminals - Prince Rupert is a transloading company in Prince Rupert, BC, Canada. This is a Commtrex Verified location.",Liquids; Oversized,No,Rail to Truck; Truck to Rail,"CN - Tue, Thu, Sun",300 railcar spot(s),Fencing; Security Gate Entrance,Forklift - Automation; Forklift - Lumber; Loader - Railcar; Railcar Mover,"Terrace, BC",--,No,No,Yes,Yes,No,Yes,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,Closed,Closed,"CT Terminals is a large, export-focused industrial transloader in Prince Rupert, British Columbia.",https://www.commtrex.com/transloading/location/1287.html,2026-02-10T01:38:16.921295
1288,Coast Richmond Terminal,16080 Portside Road,Richmond,BC,V6W 1M1,CA,+16177552345,"Coast Richmond Terminal is a transloading company in Richmond, BC, Canada. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized; Packaged Goods,No,Rail to Truck; Truck to Rail,"CN - Mon, Tue, Wed, Thu, Fri",60 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance; Surveillance Cameras,Cross-Dock - Rail to Truck; Cross-Dock - Truck to Rail; Dock - Portable; Dock - Rail; Dock - Truck; Forklift - AutomationForklift - HeavyForklift - LumberLoader - Front EndLoader - RailcarLoader - TruckPump - CentrifugalPump - PneumaticRailcar MoverRamp - PortableScale - Certified Truck,"Abbotsford, BC; Bellevue, WA; Bellingham, WA; Bremerton, WA; Burnaby, BC; Coquitlam, BCDelta, BCEverett, WAKamloops, BCKelowna, BCKent, WALangley, BCMarysville, WAOlympia, WARenton, WARichmond, BCSaanich, BCSeattle, WASurrey, BCTacoma, WAVancouver, WAVancouver, BCVictoria, BCYakima, WA","Indoor, Outdoor",No,No,No,Yes,No,Yes,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,Closed,Closed,"Coast 2000 is the premier integrated logistics facility linking cargo moved by rail, barge, and truck to global markets. We provide full depot services for all container vessel lines calling the Port of Vancouver, and alongside we operate a multimodal transload facility supporting a diverse mix of cargo.",https://www.commtrex.com/transloading/location/1288.html,2026-02-10T01:38:19.803536
2629,Trasvase Ferroviaria (TBF),Juan de Odonoj&#250; 1015,Saltillo,Coah.,25225,MX,+528444160870,"Trasvase Ferroviaria (TBF) is a transloading company in Saltillo, Coah., M&#233;xico. This is a Commtrex Verified location.",Dry Bulk; Packaged Goods,No,Truck to Rail; Truck to Truck,KCS - Sun,15 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Surveillance Cameras,Crane - Portable >= 35 Tons; Forklift - Automation,"Brownsville, TX; Ciudad Apodaca, N.L.; Ciudad Benito Juárez, N.L.; Ciudad General Escobedo, N.L.; Ciudad Mante, Tamps.; Ciudad Río Bravo, Tamps.Ciudad Santa Catarina, N.L.Ciudad Victoria, Tamps.Edinburg, TXFresnillo, Zac.García, N.L.Gómez Palacio, Dgo.Guadalupe, Zac.Guadalupe, N.L.Harlingen, TXHeroica Matamoros, Tamps.Laredo, TXMcAllen, TXMonclova, Coah.Monterrey, N.L.Nuevo Laredo, Tamps.Piedras Negras, Coah.Reynosa, Tamps.Saltillo, Coah.San Luis Potosí, S.L.P.San Nicolás de los Garza, N.L.San Pedro Garza García, N.L.Soledad de Graciano Sánchez, S.L.P.Torreón, Coah.Zacatecas, Zac.","Indoor, Outdoor",No,No,No,No,No,No,7:00 AM-12:00 AM,7:00 AM-12:00 AM,7:00 AM-12:00 AM,7:00 AM-12:00 AM,7:00 AM-12:00 AM,7:00 AM-12:00 AM,Closed,,https://www.commtrex.com/transloading/location/2629.html,2026-02-10T01:38:22.632084
2631,Soporte Log&#237;stico En Distribuci&#243;n (SODISA),"Av. Manuel L. Barrag&#225;n 4850-B, Hidalgo",Monterrey,N.L.,64290,MX,+528188658080,"Soporte Log&#237;stico En Distribuci&#243;n (SODISA) is a transloading company in Monterrey, N.L., M&#233;xico. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Packaged Goods,No,Truck to Rail; Truck to Truck,KCS - Sun,8 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Surveillance Cameras,Conveyor - Stacker; Crane - Portable >= 35 Tons; Forklift - Automation,"Brownsville, TX; Ciudad Apodaca, N.L.; Ciudad Benito Juárez, N.L.; Ciudad General Escobedo, N.L.; Ciudad Mante, Tamps.; Ciudad Río Bravo, Tamps.Ciudad Santa Catarina, N.L.Ciudad Victoria, Tamps.Corpus Christi, TXEdinburg, TXFresnillo, Zac.García, N.L.Gómez Palacio, Dgo.Guadalupe, Zac.Guadalupe, N.L.Harlingen, TXHeroica Matamoros, Tamps.Laredo, TXMcAllen, TXMonclova, Coah.Monterrey, N.L.Nuevo Laredo, Tamps.Piedras Negras, Coah.Reynosa, Tamps.Saltillo, Coah.San Luis Potosí, S.L.P.San Nicolás de los Garza, N.L.San Pedro Garza García, N.L.Soledad de Graciano Sánchez, S.L.P.Torreón, Coah.Zacatecas, Zac.",Indoor,No,No,No,No,No,No,8:00 AM-6:30 PM,8:00 AM-6:30 PM,8:00 AM-6:30 PM,8:00 AM-6:30 PM,8:00 AM-6:30 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/2631.html,2026-02-10T01:38:25.657718
2630,Servicio Ferrovial Monterrey (SFM),Carr. Libramiento Saltillo - Nuevo Laredo Km. 20.9,Ciudad General Escobedo,N.L.,66064,MX,+528180130304,"Servicio Ferrovial Monterrey (SFM) is a transloading company in Ciudad General Escobedo, N.L., M&#233;xico. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized,Yes,Rail to Truck; Rail to Warehouse; Truck to Rail; Truck to Truck; Warehouse to Rail; Warehouse to Truck,"KCS - Mon, Tue, Wed, Thu, Fri, Sat",60 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Security Gate Entrance; Surveillance Cameras,Crane - Portable >= 35 Tons; Dock - Portable; Forklift - Automation; Loader - Mobile; Pump - Centrifugal; Railcar MoverRamp - PortableScale - Certified TruckSilo - Bulk PlasticsTanks - Liquid Storage,"Brownsville, TX; Ciudad Acuña, Coah.; Ciudad Apodaca, N.L.; Ciudad Benito Juárez, N.L.; Ciudad General Escobedo, N.L.; Ciudad Mante, Tamps.Ciudad Río Bravo, Tamps.Ciudad Santa Catarina, N.L.Ciudad Victoria, Tamps.Corpus Christi, TXEdinburg, TXFresnillo, Zac.García, N.L.Gómez Palacio, Dgo.Guadalupe, Zac.Guadalupe, N.L.Harlingen, TXHeroica Matamoros, Tamps.Laredo, TXMcAllen, TXMonclova, Coah.Monterrey, N.L.Nuevo Laredo, Tamps.Piedras Negras, Coah.Reynosa, Tamps.Saltillo, Coah.San Nicolás de los Garza, N.L.San Pedro Garza García, N.L.Torreón, Coah.Zacatecas, Zac.","Bulk Storage, Outdoor",No,No,No,Yes,No,No,8:00 AM-6:00 PM,8:00 AM-6:00 PM,8:00 AM-6:00 PM,8:00 AM-6:00 PM,8:00 AM-6:00 PM,8:00 AM-2:00 PM,Closed,,https://www.commtrex.com/transloading/location/2630.html,2026-02-10T01:38:28.609837
2611,Bulkmatic,Carretera Federal M&#233;xico-Nuevo Laredo KM 986.9,Garc&#237;a,N.L.,66018,MX,+528120363159,"Bulkmatic is a transloading company in Garc&#237;a, N.L., M&#233;xico. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Packaged Goods,No,Truck to Rail; Truck to Truck,KCS - Sun,200 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Surveillance Cameras,Conveyor - Stacker; Forklift - Automation; Scale - Certified Rail; Scale - Certified Truck; Silo - Bulk Plastics,"Brownsville, TX; Ciudad Acuña, Coah.; Ciudad Apodaca, N.L.; Ciudad Benito Juárez, N.L.; Ciudad General Escobedo, N.L.; Ciudad Mante, Tamps.Ciudad Río Bravo, Tamps.Ciudad Santa Catarina, N.L.Ciudad Victoria, Tamps.Corpus Christi, TXEdinburg, TXFresnillo, Zac.García, N.L.Gómez Palacio, Dgo.Guadalupe, Zac.Guadalupe, N.L.Harlingen, TXHeroica Matamoros, Tamps.Laredo, TXMcAllen, TXMonclova, Coah.Monterrey, N.L.Nuevo Laredo, Tamps.Piedras Negras, Coah.Reynosa, Tamps.Saltillo, Coah.San Nicolás de los Garza, N.L.San Pedro Garza García, N.L.Soledad de Graciano Sánchez, S.L.P.Torreón, Coah.Zacatecas, Zac.",--,No,No,No,No,No,No,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/2611.html,2026-02-10T01:38:31.542253
2612,Bulkmatic,"Francisco I. Madero, Las Teresas",Quer&#233;taro,Qro.,76138,MX,+528182390476,"Bulkmatic is a transloading company in Quer&#233;taro, Qro., M&#233;xico. This is a Commtrex Verified location.",Dry Bulk; Food Grade,No,Truck to Rail; Truck to Truck,KCS - Sun,124 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Surveillance Cameras,Scale - Certified Truck,"Aguascalientes, Ags.; Altamira, Tamps.; Apatzingan de la Constitucion, Mich.; Buenavista, Mex.; Celaya, Gto.; Chalco, Mex.Chicoloapan, Mex.Chilapa de Álvarez, Gro.Chilpancingo, Gro.Chimalhuacán, Mex.Cholula de Rivadabia, Pue.Ciudad de Atlixco, Pue.Ciudad de México (Mexico City), CDMXCiudad Hidalgo, Mich.Ciudad López Mateos, Mex.Ciudad Madero, Tamps.Ciudad Mante, Tamps.Ciudad Nezahualcóyotl, Mex.Ciudad Valles, S.L.P.Ciudad Victoria, Tamps.Coacalco, Mex.Colima, Col.Cuautitlán, Mex.Cuautitlán Izcalli, Mex.Cuautla, Mor.Cuernavaca, Mor.Dolores Hidalgo Cuna de la Independencia Nacional, Gto.Ecatepec, Mex.Fresnillo, Zac.Guadalajara, Jal.Guadalupe, Zac.Guanajuato, Gto.Huejutla de Reyes, Hgo.Huixquilucan, Mex.Iguala de la Independencia, Gro.Irapuato, Gto.Ixtapaluca, Mex.Ixtlahuaca, Mex.Jilotepec, Mex.Jiutepec, Mor.Lagos de Moreno, Jal.León de los Aldama, Gto.Lerma, Mex.Metepec, Mor.Morelia, Mich.Naucalpan de Juárez, Mex.Nicolás Romero, Mex.Orizaba, Ver.Pachuca, Hgo.Papantla de Olarte, Ver.Poza Rica de Hidalgo, Ver.Puebla, Pue.Querétaro, Qro.Salamanca, Gto.San Felipe, Gto.San Felipe del Progreso, Mex.San Francisco del Rincón, Gto.San Juan del Río, Qro.San Luis de la Paz, Gto.San Luis Potosí, S.L.P.San Miguel de Allende, Gto.San Pablo de las Salinas, Mex.Santa María Texmelucan, Pue.Silao, Gto.Soledad de Graciano Sánchez, S.L.P.Tampico, Tamps.Tecámac, Mex.Tehuacán, Pue.Temixco, Mor.Tepatitlán de Morelos, Jal.Texcoco, Mex.Tizayuca, Mor.Tlajomulco de Zúñiga, Jal.Tlalnepantla, Mex.Tlaquepaque, Jal.Toluca, Mex.Tonalá, Jal.Tula de Allende, Hgo.Tulancingo, Hgo.Tultitlán de Mariano Escobedo, Mex.Túxpam de Rodríguez Cano, Ver.Uruapan, Mich.Villa de Álvarez, Col.Xalapa, Ver.Zacatecas, Zac.Zamora, Mich.Zapopan, Jal.Zihuatanejo, Gro.Zinacantepec, Mex.",--,No,No,No,No,No,No,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,Closed,,https://www.commtrex.com/transloading/location/2612.html,2026-02-10T01:38:34.473117
2613,Bulkmatic,Carr. a Colombia Km. 27.3,Salinas Victoria,N.L.,65500,MX,+528182390476,"Bulkmatic is a transloading company in Salinas Victoria, N.L., M&#233;xico. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Packaged Goods,No,Truck to Rail; Truck to Truck,KCS - Sun,265 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Surveillance Cameras,Conveyor - Stacker; Forklift - Automation; Magnet Lift; Silo - Bulk Plastics,"Brownsville, TX; Ciudad Acuña, Coah.; Ciudad Apodaca, N.L.; Ciudad Benito Juárez, N.L.; Ciudad General Escobedo, N.L.; Ciudad Mante, Tamps.Ciudad Río Bravo, Tamps.Ciudad Santa Catarina, N.L.Ciudad Victoria, Tamps.Corpus Christi, TXEdinburg, TXGarcía, N.L.Gómez Palacio, Dgo.Guadalupe, N.L.Harlingen, TXHeroica Matamoros, Tamps.Laredo, TXMcAllen, TXMonclova, Coah.Monterrey, N.L.Nuevo Laredo, Tamps.Piedras Negras, Coah.Reynosa, Tamps.Saltillo, Coah.San Nicolás de los Garza, N.L.San Pedro Garza García, N.L.Torreón, Coah.",Indoor,No,No,No,No,No,No,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,6:00 AM-10:00 PM,Closed,,https://www.commtrex.com/transloading/location/2613.html,2026-02-10T01:38:37.482883
2614,Bulkmatic,"Carrtera, Tula-Jorobas km 24.5, parque Industrial",Atitalaquia,Hgo.,42970,MX,+528181337227,"Bulkmatic is a transloading company in Atitalaquia, Hgo., M&#233;xico. This is a Commtrex Verified location.",Dry Bulk; Food Grade,No,Truck to Rail; Truck to Truck,KCS - Sun,387 railcar spot(s),Fencing; Lighting; Onsite Security; Paved Roads; Surveillance Cameras,Magnet Lift; Scale - Certified Rail; Scale - Certified Truck,"Acapulco de Juárez, Gro.; Aguascalientes, Ags.; Altamira, Tamps.; Apatzingan de la Constitucion, Mich.; Boca del Rio, Ver.; Buenavista, Mex.Celaya, Gto.Chalco, Mex.Chicoloapan, Mex.Chilapa de Álvarez, Gro.Chilpancingo, Gro.Chimalhuacán, Mex.Cholula de Rivadabia, Pue.Ciudad de Atlixco, Pue.Ciudad de México (Mexico City), CDMXCiudad Hidalgo, Mich.Ciudad López Mateos, Mex.Ciudad Madero, Tamps.Ciudad Mante, Tamps.Ciudad Nezahualcóyotl, Mex.Ciudad Valles, S.L.P.Coacalco, Mex.Córdoba, Ver.Cuautitlán, Mex.Cuautitlán Izcalli, Mex.Cuautla, Mor.Cuernavaca, Mor.Dolores Hidalgo Cuna de la Independencia Nacional, Gto.Ecatepec, Mex.Guanajuato, Gto.Huejutla de Reyes, Hgo.Huixquilucan, Mex.Iguala de la Independencia, Gro.Irapuato, Gto.Ixtapaluca, Mex.Ixtlahuaca, Mex.Jilotepec, Mex.Jiutepec, Mor.Lagos de Moreno, Jal.León de los Aldama, Gto.Lerma, Mex.Metepec, Mor.Morelia, Mich.Naucalpan de Juárez, Mex.Nicolás Romero, Mex.Orizaba, Ver.Pachuca, Hgo.Papantla de Olarte, Ver.Poza Rica de Hidalgo, Ver.Puebla, Pue.Querétaro, Qro.Salamanca, Gto.San Felipe, Gto.San Felipe del Progreso, Mex.San Francisco del Rincón, Gto.San Juan del Río, Qro.San Luis de la Paz, Gto.San Luis Potosí, S.L.P.San Miguel de Allende, Gto.San Pablo de las Salinas, Mex.Santa María Texmelucan, Pue.Silao, Gto.Soledad de Graciano Sánchez, S.L.P.Tampico, Tamps.Tecámac, Mex.Tehuacán, Pue.Temixco, Mor.Tepatitlán de Morelos, Jal.Texcoco, Mex.Tizayuca, Mor.Tlalnepantla, Mex.Toluca, Mex.Tula de Allende, Hgo.Tulancingo, Hgo.Tultitlán de Mariano Escobedo, Mex.Túxpam de Rodríguez Cano, Ver.Tuxtepec, Oax.Uruapan, Mich.Veracruz, Ver.Xalapa, Ver.Zamora, Mich.Zihuatanejo, Gro.Zinacantepec, Mex.",--,No,No,No,No,No,No,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,6:00 AM-10:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/2614.html,2026-02-10T01:38:40.365101
2712,"Tulsa Rail Transload - Sand Springs, OK",1101 W Morrow Rd,Sand Springs,OK,74063,US,+16202305052,"Tulsa Rail Transload - Sand Springs, OK is a transloading company in Sand Springs, OK, United States. This is a Commtrex Verified location.",Dry Bulk; Food Grade; Liquids,No,Rail to Truck; Truck to Rail; Truck to Truck; Truck to Warehouse; Warehouse to Truck,"BNSF - Mon, Tue, Wed, Thu, Fri; UP - Mon, Tue, Wed, Thu, Fri",115 railcar spot(s),Lighting; Security Gate Entrance; Surveillance Cameras,Conveyor - Bulk; Conveyor - Bulk Food grade; Conveyor - Sand; Conveyor - Stacker; Loader - Front End; Loader - MobileLoader - RailcarLoader - TruckMobile ScreenerScale - Certified Truck,"Allen, TX; Arlington, TX; Broken Arrow, OK; Carrollton, TX; Dallas, TX; Denton, TXFayetteville, ARFort Smith, ARFort Worth, TXFrisco, TXGarland, TXGrand Prairie, TXIndependence, MOIrving, TXKansas City, KSKansas City, MOLewisville, TXLittle Rock, ARMcKinney, TXMesquite, TXNorman, OKOklahoma City, OKOlathe, KSOverland Park, KSPlano, TXRichardson, TXSpringfield, MOTopeka, KSTulsa, OKWichita, KS",Outdoor,No,No,No,Yes,No,Yes,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,7:00 AM-5:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/2712.html,2026-02-10T01:38:43.263095
65721,"Columbus, OH",4140 Lockbourne Road,Columbus,OH,43207,US,+16144971777,"Columbus, OH is a transloading company in Columbus, OH, United States. This is a Commtrex Verified location.",Dry Bulk; Liquids; Oversized; Packaged Goods,No,Container to Truck; Container to Warehouse; Truck to Container; Truck to Truck; Truck to Warehouse; Warehouse to ContainerWarehouse to Truck,not served by rail,none provided,Fencing; Lighting; Paved Roads; Surveillance Cameras,Dock - Truck; Forklift - Heavy; Loader - Truck,"Akron, OH; Ann Arbor, MI; Bloomington, IN; Canton, OH; Carmel, IN; Charleston, WVChatham, ONCincinnati, OHCleveland, OHColumbus, OHDayton, OHDetroit, MIElkhart, INErie, PAFlint, MIFort Wayne, INHuntington, WVIndianapolis, INJohnson City, TNKalamazoo, MIKingsport, TNLafayette, INLansing, MILexington, KYLondon, ONLorain, OHLouisville, KYPittsburgh, PARoanoke, VASaginaw, MISouth Bend, INSouth Lyon, MISterling Heights, MIToledo, OHWarren, MIWindsor, ONYoungstown, OH","Bulk Storage, Indoor",No,No,No,Yes,No,No,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/65721.html,2026-02-10T01:38:46.214410
65722,"Columbus, OH 2",4141 Lockbourne Road,Columbus,OH,43207,US,+16144971777,"Columbus, OH 2 is a transloading company in Columbus, OH, United States. This is a Commtrex Verified location.",Dry Bulk; Oversized; Packaged Goods,No,Container to Truck; Container to Warehouse; Truck to Container; Truck to Truck; Truck to Warehouse; Warehouse to ContainerWarehouse to Truck,not served by rail,none provided,Fencing; Lighting; Paved Roads; Surveillance Cameras,Dock - Truck; Forklift - Heavy,"Akron, OH; Ann Arbor, MI; Bloomington, IN; Canton, OH; Carmel, IN; Charleston, WVChatham, ONCincinnati, OHCleveland, OHColumbus, OHDayton, OHDetroit, MIElkhart, INErie, PAFlint, MIFort Wayne, INHuntington, WVIndianapolis, INJohnson City, TNKalamazoo, MIKingsport, TNLafayette, INLansing, MILexington, KYLondon, ONLorain, OHLouisville, KYPittsburgh, PARoanoke, VASaginaw, MISouth Bend, INSouth Lyon, MISterling Heights, MIToledo, OHWarren, MIWindsor, ONYoungstown, OH","Bulk Storage, Indoor",No,No,No,Yes,No,Yes,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,8:00 AM-5:00 PM,Closed,Closed,,https://www.commtrex.com/transloading/location/65722.html,2026-02-10T01:38:49.277632
